Business_Id_B,Business_Name_B,Author_Id_F,Author_Name_F,Form_Id_F,Form_Name_F,File_Id_F,File_Name_F,Section_Id_F,Data_Section_Id_F,Parent_Data_Section_Id_F,Section_Id_338_H1,Data_Section_Id_338_H1,SiteID_H1,Transect_H1,Date_H1,Start_time_H1,Observer_H1...18,ObserverOther_H1,Observer_H1...20,GPS_H1,Weather_H1,Temp_C_H1,Section_Id_339_H2,Data_Section_Id_339_H2,P1 Vis_rank_H2,P2 Vis_rank_H2,P3 Vis_rank_H2,P4 Vis_rank_H2,P5 Vis_rank_H2,P6 Vis_rank_H2,End_time_H2,Notes_H2,Section_Id_340_I3,Data_Section_Id_340_I3,Animal_I3,AnimObsTime_I3,SeenHeard_I3,Species_I3,Animal_sp_other_I3,L or R of trans_I3,Waypoint no._I3,Distance to animal_I3,Bearing to A._I3,Dist_F_Transect_I3,Tree species_I3,Tree_sp_other_I3,SeenX2_I3,VBAUse_I3,Incidental_I3,Comments_I3
5,Arthur Rylah Institute,27,ARI,135,NA,109948,BBRR-39,340,536886,0,338,536880,BBRR-39,NA,15/4/2021,19:05:24,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,7,339,536881,76-100%,76-100%,26-50%,51-75%,26-50%,51-75%,20:38:05,NA,340,536886,5,20:13:48,Seen,Mountain Brush-tailed Possum,NA,Left,222,5,56,323,NA,NA,No,NA,NA,5m up dead Acacia
5,Arthur Rylah Institute,27,ARI,135,NA,109947,BBRR-22,340,536872,0,338,536870,BBRR-22,NA,15/4/2021,21:58:59,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536871,51-75%,76-100%,76-100%,51-75%,51-75%,51-75%,23:01:52,Visibility rank was often 51-75% even though on road as young trees are so dense they obscure the large crowns of mature trees beyond. Moderate gusts and occasional light drizzle during SL.,340,536872,1,22:10:37,Seen,Mountain Brush-tailed Possum,NA,Left,226,12,287,138,NA,NA,Yes,NA,NA,In roadside dealbata
5,Arthur Rylah Institute,27,ARI,135,NA,109947,BBRR-22,340,536873,0,338,536870,BBRR-22,NA,15/4/2021,21:58:59,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536871,51-75%,76-100%,76-100%,51-75%,51-75%,51-75%,23:01:52,Visibility rank was often 51-75% even though on road as young trees are so dense they obscure the large crowns of mature trees beyond. Moderate gusts and occasional light drizzle during SL.,340,536873,2,22:13:41,Seen,Mountain Brush-tailed Possum,NA,Right,227,7,98,158,NA,NA,No,NA,NA,In roadside dealbata
5,Arthur Rylah Institute,27,ARI,135,NA,109947,BBRR-22,340,536874,0,338,536870,BBRR-22,NA,15/4/2021,21:58:59,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536871,51-75%,76-100%,76-100%,51-75%,51-75%,51-75%,23:01:52,Visibility rank was often 51-75% even though on road as young trees are so dense they obscure the large crowns of mature trees beyond. Moderate gusts and occasional light drizzle during SL.,340,536874,3,22:14:43,Seen,Southern Greater Glider,NA,Left,228,11,292,203,NA,NA,Yes,NA,NA,B/W. In fastigata.
5,Arthur Rylah Institute,27,ARI,135,NA,109947,BBRR-22,340,536875,0,338,536870,BBRR-22,NA,15/4/2021,21:58:59,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536871,51-75%,76-100%,76-100%,51-75%,51-75%,51-75%,23:01:52,Visibility rank was often 51-75% even though on road as young trees are so dense they obscure the large crowns of mature trees beyond. Moderate gusts and occasional light drizzle during SL.,340,536875,4,22:16:00,Seen,Southern Greater Glider,NA,Left,228,11,292,203,NA,NA,Yes,NA,NA,B/W. In fastigata. Second individual seen emerging from hollow- this is a den tree.
5,Arthur Rylah Institute,27,ARI,135,NA,109947,BBRR-22,340,536876,0,338,536870,BBRR-22,NA,15/4/2021,21:58:59,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536871,51-75%,76-100%,76-100%,51-75%,51-75%,51-75%,23:01:52,Visibility rank was often 51-75% even though on road as young trees are so dense they obscure the large crowns of mature trees beyond. Moderate gusts and occasional light drizzle during SL.,340,536876,5,22:27:43,Heard@-@Seen,Mountain Brush-tailed Possum,NA,Right,229,8,111,258,NA,NA,No,NA,NA,Low down on roadside dealbata behind stump.
5,Arthur Rylah Institute,27,ARI,135,NA,109947,BBRR-22,340,536877,0,338,536870,BBRR-22,NA,15/4/2021,21:58:59,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536871,51-75%,76-100%,76-100%,51-75%,51-75%,51-75%,23:01:52,Visibility rank was often 51-75% even though on road as young trees are so dense they obscure the large crowns of mature trees beyond. Moderate gusts and occasional light drizzle during SL.,340,536877,6,22:31:31,Heard@-@Seen,Mountain Brush-tailed Possum,NA,Left,230,7,296,274,NA,NA,Yes,NA,NA,In small roadside tree.
5,Arthur Rylah Institute,27,ARI,135,NA,109947,BBRR-22,340,536878,0,338,536870,BBRR-22,NA,15/4/2021,21:58:59,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536871,51-75%,76-100%,76-100%,51-75%,51-75%,51-75%,23:01:52,Visibility rank was often 51-75% even though on road as young trees are so dense they obscure the large crowns of mature trees beyond. Moderate gusts and occasional light drizzle during SL.,340,536878,7,22:42:16,Seen,Southern Greater Glider,NA,Left,231,32,269,371,NA,NA,No,NA,NA,Can see black tail and head. May have white as well but obscured by foliage in wind. I think it???s in a fastigata but can???t see well as it???s dense. Could be a gum.
5,Arthur Rylah Institute,27,ARI,135,NA,109947,BBRR-22,340,536879,0,338,536870,BBRR-22,NA,15/4/2021,21:58:59,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light@-@Vis - Dark,5,339,536871,51-75%,76-100%,76-100%,51-75%,51-75%,51-75%,23:01:52,Visibility rank was often 51-75% even though on road as young trees are so dense they obscure the large crowns of mature trees beyond. Moderate gusts and occasional light drizzle during SL.,340,536879,8,22:59:35,Seen,Southern Greater Glider,NA,Left,232,15,298,500,NA,NA,Yes,NA,NA,B/W. In fastigata.
5,Arthur Rylah Institute,27,ARI,135,NA,109946,BBRR-45,340,536863,0,338,536861,BBRR-45,NA,15/4/2021,23:53:31,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,5,339,536862,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:47:43,Started raining at the end.,340,536863,1,23:55:54,Heard,Mountain Brush-tailed Possum,NA,Left,233,70,348,8,NA,NA,Yes,NA,NA,Bobuck squealing in the bush. Maybe having a tiff.
5,Arthur Rylah Institute,27,ARI,135,NA,109946,BBRR-45,340,536864,0,338,536861,BBRR-45,NA,15/4/2021,23:53:31,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,5,339,536862,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:47:43,Started raining at the end.,340,536864,2,00:10:12,Seen,Southern Greater Glider,NA,Left,235,5,304,142,NA,NA,Yes,NA,NA,In fastigata. Black and white individual and another dark one obscured by foliage. They???re right up top but one retreated down into canopy.
5,Arthur Rylah Institute,27,ARI,135,NA,109946,BBRR-45,340,536865,0,338,536861,BBRR-45,NA,15/4/2021,23:53:31,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,5,339,536862,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:47:43,Started raining at the end.,340,536865,3,00:10:12,Seen,Southern Greater Glider,NA,Left,235,5,304,142,NA,NA,Yes,NA,NA,In fastigata. Black and white individual and another dark one obscured by foliage. They???re right up top but one retreated down into canopy.
5,Arthur Rylah Institute,27,ARI,135,NA,109946,BBRR-45,340,536866,0,338,536861,BBRR-45,NA,15/4/2021,23:53:31,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,5,339,536862,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:47:43,Started raining at the end.,340,536866,4,00:16:18,Heard@-@Seen,Mountain Brush-tailed Possum,NA,Right,237,10,128,219,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109946,BBRR-45,340,536867,0,338,536861,BBRR-45,NA,15/4/2021,23:53:31,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,5,339,536862,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:47:43,Started raining at the end.,340,536867,5,00:20:09,Seen,Mountain Brush-tailed Possum,NA,Left,237,12,323,219,NA,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109946,BBRR-45,340,536868,0,338,536861,BBRR-45,NA,15/4/2021,23:53:31,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,5,339,536862,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:47:43,Started raining at the end.,340,536868,6,00:22:50,Seen,Mountain Brush-tailed Possum,NA,Right,238,12,135,229,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109946,BBRR-45,340,536869,0,338,536861,BBRR-45,NA,15/4/2021,23:53:31,Other,Rachael Bartlett,1,Thr. Sp. 3,Wind nil or light@-@Drizzle or recent rain@-@Cloud full cover@-@Vis - Dark,5,339,536862,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,00:47:43,Started raining at the end.,340,536869,7,12:35:00,Seen,Southern Greater Glider,NA,Left,239,6,311,480,NA,NA,No,NA,NA,Grey and white cutie in a fastigata. Grey face- white neck- tail is faintly stripy grey/pale grey. A very groovy glider.
5,Arthur Rylah Institute,27,ARI,135,NA,109225,BBRR-43,340,533688,0,338,533686,BBRR-43,NA,13/4/2021,22:40:22,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind moderate,9,339,533687,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:55:59,NA,340,533688,1,22:55:59,Seen,Common Brush-tailed Possum,NA,Right,180,19,54,87,Peppermint sp.,NA,NA,NA,NA,On trunk looking at me
5,Arthur Rylah Institute,27,ARI,135,NA,109225,BBRR-43,340,533689,0,338,533686,BBRR-43,NA,13/4/2021,22:40:22,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind moderate,9,339,533687,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,23:55:59,NA,340,533689,2,23:51:21,Seen,Southern Greater Glider,NA,Left,181,13,228,471,Gum sp.,NA,Yes,NA,NA,Very light grey/white- but with dark points-  beautiful. Tail seems short. On big branch of leaning gum with many epicormics. Feeding- paused to look at me while holding epicormic stem it was bending down towards itself.
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533673,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533673,1,19:25:28,Seen,Southern Greater Glider,NA,Left,169,25,218,34,Peppermint sp.,NA,No,NA,NA,Caught hlimpse of bright eyeshine and fur
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533674,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533674,2,19:26:45,Heard,Mountain Brush-tailed Possum,NA,Left,169,NA,NA,23,NA,NA,No,NA,NA,Heard while recordinf first GG
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533675,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533675,3,19:30:29,Heard,Sugar Glider,NA,Left,170,NA,NA,62,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533676,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533676,4,19:41:18,Heard,Southern Boobook,NA,Left,171,NA,NA,150,NA,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533677,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533677,5,19:46:28,Heard,Other,Swamp wallaby,Right,172,NA,NA,166,NA,NA,NA,NA,NA,Heard thumping
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533678,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533678,6,19:48:05,Seen,Southern Greater Glider,NA,Right,173,24,358,217,Peppermint sp.,NA,Yes,NA,NA,2 indivs sitting together. This is 1st indiv of pair. Dark colour- but not quite black. Re-took measurements once perpendicular- only saw 1 then- but when first sighted them- def saw 2 pairs of eyes.
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533679,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533679,7,19:49:01,Seen,Southern Greater Glider,NA,Right,173,24,358,217,Peppermint sp.,NA,Yes,NA,NA,2 indivs sitting together. This is 2nd indiv of pair.
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533680,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533680,8,20:01:22,Heard,Other,Swamp wallaby,Left,174,NA,NA,272,NA,NA,No,NA,NA,Prob different to 1st wallaby- other side of transect
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533681,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533681,9,20:09:40,Seen,Southern Greater Glider,NA,Left,175,17,192,334,Peppermint sp.,NA,Yes,NA,NA,Charcoal grey- in crown- saw from further back then took measurements once perpendicular to trunk
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533682,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533682,10,20:13:45,Seen,Mountain Brush-tailed Possum,NA,Left,176,59,224,349,Gum sp.,NA,No,NA,NA,Heard- then saw jump from ground to gum trunk- looking atme- calling.
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533683,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533683,11,20:20:51,Heard,Other,Geocrinia victoriana,Right,177,NA,NA,377,NA,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533684,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533684,12,20:30:03,Heard,Australian Owlet-nightjar,NA,Right,178,NA,NA,451,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109224,BBRR-42,340,533685,0,338,533671,BBRR-42,NA,13/4/2021,19:20:01,Louise Durkin,NA,1,Thr. Sp. 4,Cloud full cover@-@Fine@-@Vis - Dark@-@Wind nil or light,10,339,533672,76-100%,76-100%,76-100%,76-100%,76-100%,76-100%,20:37:51,Awesome site- both day and night! Also 1 incidental SG at end of transect after we'd finished- saw gliding to ground. And a Bobuck calling at end- incidental.,340,533685,13,21:16:45,Seen,Southern Greater Glider,NA,NA,179,NA,NA,NA,Gum sp.,NA,NA,NA,NA,Incidental seen while walking back to car. Head totally white- otherwise light-medium grey. Short tail- 3rd one with short tail we've seen tonight. We didnt see this one during survey.
5,Arthur Rylah Institute,27,ARI,135,NA,109161,BBRR-38,340,533209,0,338,533207,BBRR-38,NA,12/4/2021,23:00:38,Louise Durkin,NA,1,Thr. Sp. 4,Cloud nil or light@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,6,339,533208,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,00:14:39,V. still- a few stars- new moon so very dark. Frequent shiny droplets. Didn't see any eyeshine of anything bigger than a spider- despite nice big peps/gums- good vis- high elev and low severity burn. Where are the GGs??,340,533209,1,23:03:35,Heard,Southern Boobook,NA,Left,164,NA,NA,24,NA,NA,NA,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109161,BBRR-38,340,533210,0,338,533207,BBRR-38,NA,12/4/2021,23:00:38,Louise Durkin,NA,1,Thr. Sp. 4,Cloud nil or light@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,6,339,533208,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,00:14:39,V. still- a few stars- new moon so very dark. Frequent shiny droplets. Didn't see any eyeshine of anything bigger than a spider- despite nice big peps/gums- good vis- high elev and low severity burn. Where are the GGs??,340,533210,2,23:03:51,Heard,Other,G vic,Left,165,NA,NA,24,NA,NA,NA,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109161,BBRR-38,340,533211,0,338,533207,BBRR-38,NA,12/4/2021,23:00:38,Louise Durkin,NA,1,Thr. Sp. 4,Cloud nil or light@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,6,339,533208,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,00:14:39,V. still- a few stars- new moon so very dark. Frequent shiny droplets. Didn't see any eyeshine of anything bigger than a spider- despite nice big peps/gums- good vis- high elev and low severity burn. Where are the GGs??,340,533211,3,23:26:28,Heard,Southern Boobook,NA,Right,166,NA,NA,184,NA,NA,NA,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,109160,BBRR-37,340,533204,0,338,533202,BBRR-37,NA,12/4/2021,20:10:04,Louise Durkin,NA,2,Thr. Sp. 4,Cloud full cover@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,6,339,533203,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,21:26:54,Bit wet- glisteny. Measured big Errinundra shining gum on way back along transect. 266cm DBH - reportable. Check tenure is SF.,340,533204,1,20:12:04,Heard,Southern Boobook,NA,Right,161,NA,NA,NA,NA,NA,No,NA,NA,count = 2
5,Arthur Rylah Institute,27,ARI,135,NA,109160,BBRR-37,340,533205,0,338,533202,BBRR-37,NA,12/4/2021,20:10:04,Louise Durkin,NA,2,Thr. Sp. 4,Cloud full cover@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,6,339,533203,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,21:26:54,Bit wet- glisteny. Measured big Errinundra shining gum on way back along transect. 266cm DBH - reportable. Check tenure is SF.,340,533205,2,20:53:04,Heard,Mountain Brush-tailed Possum,NA,Right,162,NA,NA,300,NA,NA,Yes,NA,NA,Heard ahead- on transect
5,Arthur Rylah Institute,27,ARI,135,NA,109160,BBRR-37,340,533206,0,338,533202,BBRR-37,NA,12/4/2021,20:10:04,Louise Durkin,NA,2,Thr. Sp. 4,Cloud full cover@-@Drizzle or recent rain@-@Vis - Dark@-@Wind nil or light,6,339,533203,76-100%,76-100%,76-100%,76-100%,51-75%,76-100%,21:26:54,Bit wet- glisteny. Measured big Errinundra shining gum on way back along transect. 266cm DBH - reportable. Check tenure is SF.,340,533206,3,21:17:29,Heard,Yellow-bellied Glider,NA,Left,163,NA,NA,432,NA,NA,Yes,NA,NA,RB only heard YBG after finishing her timed transect. Note this is probably a different individual to the one heard during owl CP earlier- is ~800m away.
5,Arthur Rylah Institute,679,Daniel,135,NA,102768,BBRR_F24,340,503129,0,338,503127,BBRR-24,NA,3/3/2021,21:13:33,Dan Purdey,NA,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light,7,339,503128,NA,NA,NA,NA,NA,NA,22:26:58,Both GGs in same large burned tree with some canopy remaining- epicormic growth throughout rest of tree,340,503129,1,21:28:54,Seen,Southern Greater Glider,NA,Left,153,18.8,150,132,NA,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,679,Daniel,135,NA,102768,BBRR_F24,340,503130,0,338,503127,BBRR-24,NA,3/3/2021,21:13:33,Dan Purdey,NA,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light,7,339,503128,NA,NA,NA,NA,NA,NA,22:26:58,Both GGs in same large burned tree with some canopy remaining- epicormic growth throughout rest of tree,340,503130,2,21:33:40,Seen,Southern Greater Glider,NA,Left,154,20,150,135,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,679,Daniel,135,NA,102768,BBRR_F24,340,503131,0,338,503127,BBRR-24,NA,3/3/2021,21:13:33,Dan Purdey,NA,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light,7,339,503128,NA,NA,NA,NA,NA,NA,22:26:58,Both GGs in same large burned tree with some canopy remaining- epicormic growth throughout rest of tree,340,503131,3,21:47:41,Heard,Mountain Brush-tailed Possum,NA,Right,155,24.4,350,248,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,679,Daniel,135,NA,102768,BBRR_F24,340,503132,0,338,503127,BBRR-24,NA,3/3/2021,21:13:33,Dan Purdey,NA,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light,7,339,503128,NA,NA,NA,NA,NA,NA,22:26:58,Both GGs in same large burned tree with some canopy remaining- epicormic growth throughout rest of tree,340,503132,4,21:49:21,Heard,Mountain Brush-tailed Possum,NA,Right,156,5,350,245,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,679,Daniel,135,NA,102768,BBRR_F24,340,503133,0,338,503127,BBRR-24,NA,3/3/2021,21:13:33,Dan Purdey,NA,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light,7,339,503128,NA,NA,NA,NA,NA,NA,22:26:58,Both GGs in same large burned tree with some canopy remaining- epicormic growth throughout rest of tree,340,503133,5,22:03:35,Seen,Mountain Brush-tailed Possum,NA,Left,157,52,255,341,NA,NA,Yes,NA,NA,NA
5,Arthur Rylah Institute,679,Daniel,135,NA,102768,BBRR_F24,340,503134,0,338,503127,BBRR-24,NA,3/3/2021,21:13:33,Dan Purdey,NA,1,Thr. Sp. 3,Wind nil or light@-@Fine@-@Cloud nil or light,7,339,503128,NA,NA,NA,NA,NA,NA,22:26:58,Both GGs in same large burned tree with some canopy remaining- epicormic growth throughout rest of tree,340,503134,6,22:06:57,Seen,Mountain Brush-tailed Possum,NA,Left,158,5,210,338,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,102767,BBRR_F24,340,503122,0,338,503120,BBRR-24,NA,3/3/2021,21:30:15,Jemma Cripps,NA,2,Thr. Sp. 2,Wind nil or light@-@Fine@-@Cloud nil or light,7,339,503121,76-100%,51-75%,76-100%,76-100%,76-100%,76-100%,22:50:53,Mostly calm but occasionally gusts. Crawling with bobucks!,340,503122,1,21:39:14,Heard,Mountain Brush-tailed Possum,NA,Left,187,100,180,54,NA,NA,No,NA,NA,NA
5,Arthur Rylah Institute,27,ARI,135,NA,102767,BBRR_F24,340,503123,0,338,503120,BBRR-24,NA,3/3/2021,21:30:15,Jemma Cripps,NA,2,Thr. Sp. 2,Wind nil or light@-@Fine@-@Cloud nil or light,7,339,503121,76-100%,51-75%,76-100%,76-100%,76-100%,76-100%,22:50:53,Mostly calm but occasionally gusts. Crawling with bobucks!,340,503123,2,21:45:33,Seen,Southern Greater Glider,NA,Left,188,7.6,191,94,Euc sp 1,NA,Yes,NA,NA,In fastigata. Black morph. Perpendicular measurement.
